loan_uuid,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_owner,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,
b87d8586-5e49-4414-bf21-51bd67f2ba81,24,male,High School,101259,2,MORTGAGE,25000,VENTURE,11.26,0.25,4,691,yes,0,
b87e0e59-5f78-4f97-8181-8a44b694d4b1,30,female,Master,76451,8,RENT,25000,MEDICAL,10.91,0.33,8,687,no,1,
b88149ba-71d5-434c-ae33-dcb668da0a70,24,male,Bachelor,57253,4,RENT,7000,MEDICAL,6.62,0.12,4,643,yes,0,
b8831fc0-e6ff-4d76-ae1d-154fdba46207,23,female,Bachelor,54030,0,MORTGAGE,5500,PERSONAL,9.94,0.1,4,704,no,0,
b884bccd-7cd5-461d-90bc-e1195b8e14f6,23,male,High School,120827,0,MORTGAGE,4800,PERSONAL,11.49,0.04,2,678,no,0,
b8865ce2-4408-4b72-ad9b-70abaf557e28,31,male,Master,25883,9,RENT,5000,MEDICAL,7.51,0.19,5,638,yes,0,
b886b362-f121-4678-8470-15d890f91a9a,24,male,Associate,41634,5,OWN,10000,VENTURE,11.01,0.24,3,650,yes,0,
b8887693-8af0-43d2-aeba-e8814255bbad,25,male,Bachelor,101590,1,MORTGAGE,5136,DEBTCONSOLIDATION,15.11,0.05,3,694,no,1,
b88a2413-f29b-450e-8859-c3b7dae3461f,31,female,Master,91113,7,RENT,1199,PERSONAL,6.56,0.01,5,692,yes,0,
b88ab33f-ac34-408d-8f60-f24f363522ee,31,female,Master,55035,8,MORTGAGE,7500,VENTURE,10.62,0.14,5,629,no,0,
b88aeb52-9c03-4df0-a0ae-c332e77dbdaf,21,female,Bachelor,37083,0,RENT,10000,MEDICAL,11.14,0.27,2,653,no,1,
b88bb0c2-3046-4e49-8da2-37800e80ee27,29,female,High School,96737,6,MORTGAGE,6000,DEBTCONSOLIDATION,7.14,0.06,8,519,no,0,
b88c486c-1f4b-411b-a48f-fb78f11b8b9c,31,male,Associate,52399,8,RENT,13350,MEDICAL,12.42,0.25,6,620,no,1,
b88e42c5-d646-4eab-b7f2-a692fd516e86,32,female,Master,90486,10,RENT,6357,PERSONAL,10.9,0.07,10,658,yes,0,
b88f1331-67a6-4f63-9156-f079efdb7d16,41,male,High School,48371,16,RENT,8000,EDUCATION,9.26,0.17,15,700,yes,0,
b88faf52-3ead-41b0-8c30-13f913ffd3aa,31,female,Master,80461,12,MORTGAGE,4200,VENTURE,7.49,0.05,7,590,yes,0,
b88fe2a8-c26f-48be-8cc2-794d63249571,24,male,Master,57343,0,RENT,14000,DEBTCONSOLIDATION,10.35,0.24,4,694,yes,0,
b8900307-7c3f-445b-863d-528c32f96b50,23,male,Bachelor,12519,1,RENT,2100,DEBTCONSOLIDATION,10.62,0.17,3,618,no,1,
b8914358-f4d7-4260-b1fd-1d26d85bce19,36,male,Bachelor,41582,11,RENT,10000,MEDICAL,6.47,0.24,8,683,no,0,
b891cde0-98d4-42ee-be26-9874cf6bd7a8,22,female,High School,60669,0,RENT,18000,VENTURE,13.79,0.3,2,618,no,1,
b8956aeb-9c13-4689-a367-6050958b1768,34,male,Associate,103238,13,RENT,10000,HOMEIMPROVEMENT,12.87,0.1,7,616,yes,0,
b895d5c5-45e4-40a8-9777-6eb5190e9be8,34,male,High School,72151,9,RENT,4100,EDUCATION,14.91,0.06,10,617,no,1,
b895ed19-a44c-4c2b-b6b7-43b2846ec4be,49,female,High School,18921,26,RENT,2400,MEDICAL,9.91,0.13,13,626,no,1,
b895f1a9-471b-40b1-80d6-93edfadfc4e7,33,female,Associate,20865,9,OWN,3000,HOMEIMPROVEMENT,5.99,0.14,6,678,no,1,
b8962659-3ec0-42d8-9a59-d832d959bb5b,38,female,High School,137703,14,MORTGAGE,19000,DEBTCONSOLIDATION,9.99,0.14,12,631,no,0,
b8989e45-a84b-4d3f-a1a4-1e94f585e652,27,female,Associate,25052,7,RENT,5500,PERSONAL,7.43,0.22,8,695,yes,0,
b8995239-4ebb-40ed-813e-2709c7247c02,33,male,Bachelor,55667,12,MORTGAGE,15000,VENTURE,12.77,0.27,7,569,yes,0,
b89bc5f5-fffe-4534-ad60-c8e34770b8b0,46,female,High School,61095,23,RENT,4350,MEDICAL,10.99,0.07,15,672,yes,0,
b89d6a7d-ab5d-4954-9a6c-417033dad448,23,male,High School,44149,0,MORTGAGE,4800,VENTURE,10.38,0.11,4,642,yes,0,
b89efd27-de1b-40f2-8538-c7f4009211c7,24,female,High School,182258,2,MORTGAGE,35000,HOMEIMPROVEMENT,14.27,0.19,2,628,no,0,
b89f2d33-d030-44bc-a4c9-4b39c073368a,23,male,Bachelor,40469,4,RENT,4000,MEDICAL,11.71,0.1,4,624,no,1,
b8a04a39-0dcf-4d0b-aa2d-b4fcc2823bc9,29,male,High School,360419,7,MORTGAGE,15942,VENTURE,11.42,0.04,8,667,yes,0,
b8a14947-4a54-4d0d-891d-fb0c3c9d0338,30,female,Bachelor,102672,5,RENT,10000,HOMEIMPROVEMENT,7.37,0.1,9,693,yes,0,
b8a30283-ffec-4acc-ac67-cc9ab7f4814e,25,male,Bachelor,109337,0,MORTGAGE,6000,PERSONAL,12.91,0.05,4,603,yes,0,
b8a3fcf4-fd2d-4746-aef1-d3bbe6417176,32,male,Master,64995,10,RENT,9000,MEDICAL,5.79,0.14,6,706,yes,0,
b8a6a08f-eacc-4700-9621-f6735080c87c,22,male,High School,63539,0,RENT,4300,DEBTCONSOLIDATION,11.01,0.07,2,529,yes,0,
b8a72010-6b14-4838-9392-d70891271ecf,47,male,Associate,75583,24,RENT,14026,VENTURE,12.74,0.19,12,693,no,0,
b8a760fd-7ad8-40cd-9d05-d6794a71c248,35,female,High School,93302,12,MORTGAGE,5900,HOMEIMPROVEMENT,5.99,0.06,7,604,no,0,
b8a788e6-a08d-478b-a1d5-fccb2cfab473,22,male,High School,75108,1,MORTGAGE,9000,EDUCATION,10,0.12,2,646,yes,0,
b8a9c0e1-3dd4-4b37-8c3e-9fc63110b915,38,female,Associate,109111,18,MORTGAGE,21000,VENTURE,10.59,0.19,11,661,no,0,
b8aa56f0-b3ec-4e1f-9f17-cfbdbe21ddbd,48,male,High School,50434,27,RENT,5000,MEDICAL,7.29,0.1,16,602,no,0,
b8ac069e-f88c-419d-b851-207a225e850b,26,male,High School,85025,5,MORTGAGE,12000,HOMEIMPROVEMENT,11.26,0.14,4,667,yes,0,
b8add63a-d055-4ee9-90e7-131c92c02499,34,female,Bachelor,42842,11,RENT,8000,EDUCATION,11.01,0.19,10,622,yes,0,
b8aeb635-fdb7-4b92-bb3b-8b094facfd7f,32,male,Associate,91831,10,RENT,1000,VENTURE,13.49,0.01,9,681,no,0,
b8af7862-0715-47fe-a8d1-efcaccfa18c7,24,male,Bachelor,24132,0,RENT,6000,EDUCATION,10.59,0.25,3,653,no,1,
b8b2404e-26d4-4d8c-9dac-095c4df134f5,24,male,High School,74194,1,MORTGAGE,25000,DEBTCONSOLIDATION,17.49,0.34,3,583,no,1,
b8b29dfe-c704-4126-81e7-836b384c912f,32,female,Associate,147680,10,MORTGAGE,10000,MEDICAL,7.88,0.07,6,679,no,0,
b8b31899-52ff-440b-afbe-60d2824a6d92,24,male,High School,58857,2,MORTGAGE,3133,VENTURE,6.93,0.05,3,544,yes,0,
b8b3a4a8-5a3c-4664-b716-d3cdab747d70,21,female,Bachelor,50074,0,RENT,12000,MEDICAL,15.21,0.24,2,668,no,1,
b8b5d94e-2f21-4150-97bb-af42edbc96a8,27,male,Master,58452,3,RENT,24977,VENTURE,10.6,0.43,7,676,no,1,
b8b77c9a-462e-479a-bb15-85d55f5cc5f7,40,male,Doctorate,145219,22,MORTGAGE,9600,PERSONAL,10.59,0.07,14,588,yes,0,
b8b7eeec-ed32-4088-b856-b668e0d5d917,25,male,Master,46793,0,RENT,6000,PERSONAL,6.99,0.13,4,624,yes,0,
b8ba70b0-3ff6-42de-9f87-1c59f76ba5a7,30,female,High School,52862,7,RENT,8600,VENTURE,11.36,0.16,5,498,yes,0,
b8baa358-7b2a-4b7e-b84b-77160a236da7,22,male,High School,41815,1,RENT,7500,DEBTCONSOLIDATION,14.06,0.18,3,479,no,1,
b8bb0b17-3c39-4ba8-8c97-2e24091df221,23,male,High School,50595,3,RENT,5000,EDUCATION,7.51,0.1,2,652,yes,0,
b8bb12f8-913a-46b0-a5f7-c3af17f01951,23,female,High School,54969,4,RENT,15000,PERSONAL,12.84,0.27,3,652,no,1,
b8bd554b-5ae2-4e9d-aaec-94930d2e601f,33,male,High School,30070,8,RENT,2000,EDUCATION,14.35,0.07,7,625,yes,0,
b8bd5ea1-13a2-45bc-a353-10c1e77af972,24,female,High School,77480,1,MORTGAGE,4000,DEBTCONSOLIDATION,20,0.05,2,559,no,1,
b8c083ee-88dd-4fdc-876a-8e6eb67644a4,36,female,Master,60879,18,MORTGAGE,10000,DEBTCONSOLIDATION,6.03,0.16,13,627,no,0,
b8c09e38-c31e-4af4-b102-0722b5dc22bb,22,male,Master,42515,2,RENT,12400,EDUCATION,11.01,0.29,4,497,no,1,
b8c3465b-296e-453b-bce5-ff2a2ae55e1c,32,female,Doctorate,65664,9,MORTGAGE,10000,VENTURE,12.8,0.15,8,728,no,0,
b8c4141e-4e8a-46d2-8218-eb46574c5da1,27,male,High School,126066,3,MORTGAGE,12800,PERSONAL,8.18,0.1,5,610,yes,0,
b8c67220-753c-4641-a20c-00577fc7c899,34,female,Associate,136608,13,RENT,9600,EDUCATION,11.01,0.07,9,685,yes,0,
b8c6e22b-704a-49d0-9730-10394be165b3,22,male,High School,157127,1,MORTGAGE,3000,PERSONAL,13.49,0.02,2,580,yes,0,
b8c92497-6f06-41c3-a7e0-1fb363d5bc99,28,female,Master,51705,6,RENT,10000,EDUCATION,10.92,0.19,7,720,no,0,
b8ccd375-f298-4406-adeb-437d9bb5a6ed,28,male,Bachelor,109823,3,MORTGAGE,16573,EDUCATION,10.12,0.15,5,626,no,0,
b8cd0ea3-4510-446f-b838-7539a4704e56,25,female,Bachelor,26089,5,RENT,5175,DEBTCONSOLIDATION,12.53,0.2,2,676,no,1,
b8cd6a07-f410-4b75-b231-cac5f6466428,30,female,Associate,778815,8,RENT,8000,DEBTCONSOLIDATION,12.73,0.01,10,641,yes,0,
b8cfd54e-e5f6-44d7-9e3f-05f8b4f02878,52,male,High School,85005,33,OWN,12000,PERSONAL,11.11,0.14,22,645,yes,0,
b8cff572-57a8-434a-91f1-d22028e11c71,25,male,Bachelor,44083,0,OWN,14449,EDUCATION,10.8,0.33,7,655,no,0,
b8d18a28-0da0-4a20-9153-db8f7353e4b3,27,male,High School,26757,6,RENT,8000,MEDICAL,10.59,0.3,5,716,no,1,
b8d1ee3c-039e-413c-bbbe-9f719bc0109c,25,male,Bachelor,69353,1,RENT,21700,PERSONAL,11.99,0.31,2,664,no,1,
b8d5c002-5a5d-4d72-afd8-93a1cdf9749b,27,female,Associate,87496,3,MORTGAGE,9892,MEDICAL,8.9,0.11,6,593,yes,0,
b8d65c52-1df6-4a2e-af4e-4aa747c814ce,22,male,Associate,58425,2,RENT,16500,MEDICAL,8.9,0.28,4,607,no,1,
b8d6a1d1-64d0-4f45-9a3c-486d1b7bdfd3,39,male,Master,77604,16,MORTGAGE,8750,DEBTCONSOLIDATION,11.01,0.11,13,619,no,1,
b8db813b-4174-4e3b-89e2-61a9582ca136,25,female,Associate,120882,3,MORTGAGE,15000,EDUCATION,6.03,0.12,3,560,yes,0,
b8dbe889-5fc5-4e3f-8cb9-79f838e07e09,26,male,Master,62068,5,MORTGAGE,4000,MEDICAL,5.99,0.06,4,596,yes,0,
b8dbf670-8d0a-4610-8fc3-23d606bc4d5e,25,male,High School,90974,3,MORTGAGE,24000,VENTURE,9.91,0.26,2,640,yes,0,
b8dd33cb-9b87-4096-b560-f759e46fea36,23,female,Bachelor,48936,3,OWN,5000,MEDICAL,8.49,0.1,4,676,no,0,
b8dd3427-b0cf-4de9-b005-3c2441f2fb16,23,female,Bachelor,90025,0,RENT,22000,DEBTCONSOLIDATION,10.59,0.24,3,640,yes,0,
b8ddfed4-1e71-4b93-ab50-52a72fe2dcea,24,female,High School,44528,3,RENT,5000,DEBTCONSOLIDATION,6.03,0.11,3,647,yes,0,
b8df58d4-7d03-4e4b-ae91-96f75e8e44ce,25,male,Bachelor,61342,1,RENT,19000,HOMEIMPROVEMENT,10.99,0.31,4,645,no,1,
b8dfd4a9-2647-4c2a-8b92-e43c87dd3874,32,female,Bachelor,136004,8,MORTGAGE,6000,DEBTCONSOLIDATION,5.53,0.04,10,669,yes,0,
b8e045f2-383b-4513-bb3a-2d70df58731a,26,male,Master,157022,2,MORTGAGE,3000,PERSONAL,17.58,0.02,3,605,yes,0,
b8e07339-47bb-4aeb-a5af-a53b0681fac4,22,male,Bachelor,73062,0,MORTGAGE,10000,EDUCATION,5.99,0.14,2,662,yes,0,
b8e3cb8a-bbac-474a-8ae1-5de602e892f4,32,female,Associate,37006,11,MORTGAGE,13949,EDUCATION,8.9,0.38,8,628,no,0,
b8e43644-f5f5-4ac1-8f1f-a1a27a12656c,40,female,High School,91287,19,MORTGAGE,7500,EDUCATION,12.23,0.08,16,662,no,0,
b8ea7ca2-3e9d-492e-b2df-a09325d77cf2,30,male,Bachelor,121091,8,MORTGAGE,1926,MEDICAL,6.99,0.02,5,684,yes,0,
b8ec994d-717d-4b6b-b1ac-7c7dd89430ae,29,female,Bachelor,67184,8,RENT,3200,DEBTCONSOLIDATION,7.62,0.05,5,647,no,0,
b8efbe2d-7059-4c58-950c-1d797fb3f243,23,female,Associate,34266,1,RENT,5000,DEBTCONSOLIDATION,13.72,0.15,4,608,no,1,
b8f176a7-1086-447e-9715-491fa6ee5fb5,23,male,Bachelor,61118,0,RENT,13000,MEDICAL,12.17,0.21,3,661,yes,0,
b8f18907-8838-4eef-94af-e12a8d748a02,30,male,Master,162952,7,RENT,25000,VENTURE,15.21,0.15,9,591,yes,0,
b8f29e62-9bd3-4f09-82f1-b953daf59a9c,30,female,Bachelor,63589,5,MORTGAGE,3200,PERSONAL,6.99,0.05,8,577,yes,0,
b8f3b6d0-f26d-4785-ab35-7225625b3881,22,male,Associate,23989,1,RENT,3200,EDUCATION,15.28,0.13,3,681,no,1,
b8f40530-6d38-4b20-a681-954f92c8ef51,42,male,Associate,132575,23,MORTGAGE,10800,VENTURE,14.27,0.08,17,664,yes,0,
b8f4acc4-c354-43f0-805f-cfb8016a5f53,33,male,Master,42428,13,RENT,3000,DEBTCONSOLIDATION,14.11,0.07,5,691,no,1,
b8f6f681-6776-48f2-9a23-c827af9dd108,23,female,Associate,58705,3,RENT,20000,MEDICAL,15.65,0.34,4,603,no,1,
b8f79254-c0e5-4a3e-8012-b437550d4166,26,female,Bachelor,126820,6,MORTGAGE,5000,MEDICAL,7.68,0.04,2,700,no,0,
b8f8a8bb-4058-4a20-aa41-ff5b6fc8ee64,25,male,Bachelor,142531,0,MORTGAGE,25000,HOMEIMPROVEMENT,11.12,0.18,2,695,yes,0,
b8fbb778-757d-4412-960d-d8406933050a,28,male,Associate,111342,3,RENT,22000,EDUCATION,12.69,0.2,9,671,yes,0,
b8fe13de-5422-4be2-9739-d90b50287d61,30,female,Associate,80442,8,MORTGAGE,15000,MEDICAL,10.89,0.19,8,624,yes,0,
b9000246-3a50-4e44-8b2e-63db6eee6559,25,male,Master,45268,1,RENT,6000,EDUCATION,12.42,0.13,2,525,yes,0,
b903184c-6c98-4698-b700-a877aee04ae9,28,female,Associate,62498,7,RENT,8000,HOMEIMPROVEMENT,9.63,0.13,9,526,yes,0,
b9061b6f-ab92-4257-aff7-044814355580,33,female,Master,22462,9,RENT,3300,EDUCATION,11.97,0.15,8,647,no,1,
b908624c-abf9-414a-9f33-a8034c2e9de5,24,female,High School,55383,2,MORTGAGE,6000,VENTURE,6.96,0.11,3,585,yes,0,
b9086f21-61b5-493a-8806-3d07ba12f3ea,27,male,Associate,163191,5,MORTGAGE,6079,EDUCATION,6.92,0.04,4,647,no,0,
b9088e43-8628-45a1-8630-fb3f4b8e36d9,53,female,Associate,115026,31,OWN,6000,PERSONAL,5.42,0.05,30,609,yes,0,
b909a76e-457a-4bc4-9f54-d539e53d4260,24,male,Bachelor,154359,1,MORTGAGE,15000,DEBTCONSOLIDATION,10.27,0.1,4,652,yes,0,
b90bc5bb-23cc-476b-8e01-94d0ba8d20c1,25,male,Master,83387,0,MORTGAGE,6000,MEDICAL,9.29,0.07,3,580,yes,0,
b90d1d80-6415-4f78-aa38-0a75306d1287,28,male,High School,94589,3,MORTGAGE,5195,VENTURE,7.04,0.05,10,683,yes,0,
b90fcb8f-00d1-48fc-800f-3f70feef5f6f,27,female,Master,36954,7,RENT,10000,MEDICAL,17.58,0.27,6,694,no,1,
b91022e3-3afd-4ffd-b63f-9215ec875467,33,female,High School,87740,12,MORTGAGE,5000,VENTURE,6.99,0.06,7,558,yes,0,
b910b206-ca7f-404e-a43b-ca2bd53f285e,30,female,Bachelor,103108,9,MORTGAGE,6000,MEDICAL,5.42,0.06,8,680,no,0,
b9113702-1420-4a63-b673-e993c9f3c132,31,male,Bachelor,39024,13,RENT,3000,DEBTCONSOLIDATION,15.62,0.08,9,585,no,1,
b913ddb7-bf91-43da-a338-af590778bf8b,27,male,Associate,70564,5,RENT,5900,DEBTCONSOLIDATION,9.32,0.08,7,618,yes,0,
b9157d22-74f9-4bc0-ba15-8c3ca22d9ea5,27,male,Master,123182,5,MORTGAGE,16000,PERSONAL,11.99,0.13,5,632,yes,0,
b91978f3-c51a-4cad-8862-4879b21ac55a,24,male,Master,42955,1,RENT,1500,EDUCATION,11.01,0.03,3,586,yes,0,
b91aa620-b503-4034-95f7-f12234e4b842,28,female,Associate,51613,5,RENT,6000,VENTURE,11.78,0.12,10,614,no,0,
b91aed5b-2eb0-4e9f-a835-57b771e2b82f,28,male,Associate,87961,5,MORTGAGE,14000,EDUCATION,15.03,0.16,8,532,no,1,
b91b28db-0028-45d8-bc3c-99018b0ad956,23,male,Associate,46990,3,RENT,1000,EDUCATION,11.01,0.02,3,630,yes,0,
b91bb2b9-f0b5-4fe9-ac43-b59d22f33a7a,26,female,High School,34463,6,RENT,5100,EDUCATION,11.89,0.15,4,649,no,0,
b91c70eb-9af7-464b-a375-45d650354e12,27,male,High School,48931,4,OTHER,1200,MEDICAL,11.01,0.02,8,658,no,0,
b91f4323-7d52-499d-86dd-c53b48cadbfa,34,male,High School,53760,9,RENT,3400,EDUCATION,13.49,0.06,8,710,yes,0,
b920ce2a-ab65-48b9-bfeb-d3eb7066fb3c,31,female,Bachelor,33829,8,RENT,3053,HOMEIMPROVEMENT,11.84,0.09,8,673,no,1,
b922891e-768f-424d-8baf-26e0a5745296,27,male,Associate,39260,5,RENT,8500,MEDICAL,9.35,0.22,6,645,yes,0,
b9243ecf-0eb9-4049-895d-80ce41c7b1ee,29,female,Bachelor,91066,8,MORTGAGE,6125,EDUCATION,11.01,0.07,8,591,yes,0,
b9249f2e-4c6a-4a57-bcb8-908db1a0f74f,39,female,High School,51679,18,RENT,6000,PERSONAL,17.35,0.12,12,627,no,1,
b92654e7-e407-43ef-af1b-a3287139e8a3,23,female,High School,53571,0,RENT,5000,MEDICAL,6.47,0.09,4,595,no,1,
b9268b4f-675a-4edc-8d6b-f38f6286e03f,22,female,High School,48848,0,RENT,3000,PERSONAL,14.35,0.06,3,626,yes,0,
b9279bdf-8544-4500-87f7-90a8768b02e7,25,male,Associate,44695,3,RENT,18200,PERSONAL,9.91,0.41,4,647,no,1,
b9285506-5607-4b95-9e4d-99eb292bc6ab,24,female,Associate,100799,3,MORTGAGE,3884,PERSONAL,7.15,0.04,5,615,no,0,
b92a7652-12e9-46c4-9699-d9f4e4264e0c,24,male,Associate,69465,2,MORTGAGE,6500,MEDICAL,13.04,0.09,4,635,no,1,
b92bd9ec-6373-4402-a7c4-17e483fa225e,24,female,High School,25112,3,RENT,4800,MEDICAL,11.14,0.19,4,654,no,0,
b92fbd61-14ca-4cb5-9512-3f90ee5f8fc0,22,male,Associate,145790,0,MORTGAGE,20000,EDUCATION,14.96,0.14,2,690,yes,0,
b92fc2cb-55bf-4fe5-a9fd-f6d062e52ad6,23,female,Bachelor,44260,1,OWN,12000,MEDICAL,12.53,0.27,2,674,yes,0,
b930508c-1bd7-49f9-81b3-4ec04e0234f2,23,male,Bachelor,67377,0,MORTGAGE,5000,EDUCATION,7.03,0.07,3,565,yes,0,
b9316210-8d9c-47dd-928c-ee6297893173,39,female,Associate,28431,16,OWN,6400,MEDICAL,8.9,0.23,14,699,no,0,
b933b32d-8968-4f55-8209-40d48690248a,26,female,Bachelor,65803,2,RENT,5110,EDUCATION,11.11,0.08,7,507,no,1,
b9359056-eff7-4c33-bbce-9aed05dee7d0,24,female,High School,60921,0,RENT,5600,EDUCATION,11.03,0.09,4,646,yes,0,
b9359c31-4aa8-4881-aceb-04b8881b906f,21,male,High School,14858,0,OWN,2000,MEDICAL,11.12,0.13,3,589,no,1,
b935b85d-ff40-42e6-a2d2-2a12cd34b1c7,25,female,Master,123310,3,MORTGAGE,13913,DEBTCONSOLIDATION,8.34,0.11,3,648,no,0,
b9382eb6-b7ea-4d17-a69f-754a3463f3f0,33,male,Master,96830,11,RENT,7500,EDUCATION,5.42,0.08,10,703,yes,0,
b93b0126-87e7-4964-bc7f-503470dc6d96,25,male,Associate,80386,3,MORTGAGE,5875,MEDICAL,10.91,0.07,4,608,no,0,
b93b07eb-0ce9-412a-ad73-01f31138e8fb,23,female,Associate,210720,2,MORTGAGE,7200,EDUCATION,8.38,0.03,3,624,yes,0,
b93d41ee-702a-4203-a5b1-fafaaa689767,28,female,Bachelor,70858,2,MORTGAGE,10000,VENTURE,9.32,0.14,10,662,no,0,
b93d5b53-9bfd-49c2-9f59-22706dd0dc86,22,female,High School,59936,1,MORTGAGE,16750,PERSONAL,6.91,0.28,4,595,yes,0,
b93db65a-5c69-4618-ac8f-ba624a684bbf,26,male,Associate,18153,5,RENT,3000,VENTURE,11.01,0.17,2,696,no,1,
b93dfab8-a541-43e2-8736-8c57de8e26f5,22,male,High School,91207,3,MORTGAGE,24151,VENTURE,11.71,0.26,4,648,yes,0,
b93e532a-2aa9-4f7b-838a-42b9ea4fbcfd,27,female,Bachelor,98925,7,RENT,20000,HOMEIMPROVEMENT,17.51,0.2,8,597,no,1,
b941eadd-c676-4a5c-80d0-485b19564c9e,32,female,Bachelor,32484,8,RENT,2432,EDUCATION,13.6,0.07,11,700,no,0,
b943d065-bd18-4f52-a367-00594caa8e8f,34,male,Bachelor,264950,13,MORTGAGE,11275,DEBTCONSOLIDATION,12.99,0.04,8,631,yes,0,
b944ee68-2844-49fa-88a9-9fb99dbcef7a,25,female,Master,30183,1,RENT,4750,EDUCATION,10.4,0.16,4,620,no,0,
b9479d5b-eb9a-45bf-a792-431f81debb3d,24,male,Master,106649,3,MORTGAGE,25000,DEBTCONSOLIDATION,18.84,0.23,2,619,no,1,
b949a52e-3c66-4234-91e8-1641941df912,28,female,Associate,40406,10,RENT,15000,EDUCATION,11.01,0.37,9,563,no,1,
b94bdd77-2fec-40d5-8ec9-da9bbbc003ff,34,male,Master,69210,9,RENT,2616,DEBTCONSOLIDATION,6.33,0.04,7,662,no,1,
b94bf541-b343-434c-b2b3-3736da244bbb,26,male,High School,83748,4,RENT,6400,EDUCATION,16.4,0.08,4,590,no,1,
b94ecea0-2ea7-47e2-8e10-7b7c5df31351,30,male,Associate,360919,7,OWN,35000,VENTURE,10.59,0.1,5,658,no,0,
b94fa41e-86bf-4782-bd32-f39835cfbdce,30,male,Associate,87117,9,MORTGAGE,13002,MEDICAL,6.96,0.15,4,679,no,0,
b9509d78-88ca-4560-b411-2ac4e33d789c,26,female,Bachelor,44405,1,RENT,7000,VENTURE,8.94,0.16,3,677,no,0,
b950bfa5-f0cb-4f4a-bd86-51c9137bcfdf,25,male,Bachelor,82731,0,RENT,6800,DEBTCONSOLIDATION,8.49,0.08,4,617,yes,0,
b955b521-c616-4664-b002-5838dc279ee4,22,male,High School,74965,0,MORTGAGE,13000,VENTURE,9.63,0.17,3,535,yes,0,
b9590093-d28c-4dcc-86c7-21adf8b0867a,26,female,Bachelor,38374,7,RENT,2500,VENTURE,10.37,0.07,3,634,yes,0,
b95c267d-1a67-414c-9fc4-05b54b4d59b3,30,female,Bachelor,46541,7,RENT,8875,PERSONAL,16.89,0.19,5,642,yes,0,
b95e5485-3ed4-4603-ab24-312a028bdb6f,28,female,Bachelor,55040,6,RENT,3600,MEDICAL,16.29,0.07,7,683,no,0,
b95e6f7b-28b6-410b-ba66-9638472e612b,22,male,Bachelor,48471,0,RENT,9600,MEDICAL,14.72,0.2,2,587,yes,0,
b95ef2bb-ed97-4e83-8ac4-3f0495c4de33,29,female,Associate,75800,5,RENT,6000,HOMEIMPROVEMENT,10.8,0.08,5,558,yes,0,
b95f1a0c-940a-48db-8694-5747b2cfc6c9,23,male,Master,94552,4,MORTGAGE,8000,EDUCATION,13.52,0.08,4,644,no,0,
b96037d8-5c3f-4c3b-a239-c6f262b813e5,25,male,High School,55939,2,MORTGAGE,8600,HOMEIMPROVEMENT,11.01,0.15,2,646,yes,0,
b96078b1-bfd0-43df-94b8-552cf7111be5,30,male,Associate,75455,9,RENT,12800,VENTURE,10.93,0.17,7,709,yes,0,
b9617685-df6a-4707-8642-37ec6fc72cab,30,male,High School,51558,9,RENT,14750,PERSONAL,11.01,0.29,8,702,no,1,
b9620356-db06-4107-a5b8-a358f813515a,25,female,Master,66380,2,MORTGAGE,12000,HOMEIMPROVEMENT,9.63,0.18,4,623,no,0,
b96336de-68ef-4180-9a25-ef7f28dbff52,28,male,Bachelor,127089,6,MORTGAGE,5502,PERSONAL,15.22,0.04,7,672,no,0,
b964812e-54e2-4f52-a813-e97bf0b1937c,38,male,High School,90240,14,RENT,3000,MEDICAL,12.99,0.03,14,625,yes,0,
b9648376-fd98-4706-95c0-a18e599b12f5,28,male,Bachelor,96964,10,OWN,3000,MEDICAL,6.54,0.03,9,711,yes,0,
b96622c6-3464-4f95-80cd-aa626cbcf9c2,27,female,Associate,59568,6,MORTGAGE,10000,PERSONAL,15.7,0.17,9,633,yes,0,
b96da371-372e-486b-91b8-a5eca3b23c36,31,female,High School,120939,8,MORTGAGE,4446,EDUCATION,10.96,0.04,5,558,yes,0,
b96f804e-b6d1-4061-a9db-c2caf7ac41e9,24,female,High School,54941,0,MORTGAGE,4650,DEBTCONSOLIDATION,10,0.08,2,588,yes,0,
b96fc352-9c00-48cc-a904-01fa16e13e7c,22,male,Associate,63225,3,RENT,12000,EDUCATION,11.99,0.19,3,681,yes,0,
b971840c-7bdc-4478-b4ee-3bc96b73dd04,22,female,Associate,66413,3,MORTGAGE,4000,PERSONAL,12.53,0.06,2,679,yes,0,
b9720a59-a378-4b9b-9051-09a78c28246f,27,female,Bachelor,144944,7,RENT,11050,EDUCATION,12.69,0.08,6,546,yes,0,
b9722b04-48b1-4b08-89e0-115ef2594c6e,22,male,High School,43483,0,RENT,7000,DEBTCONSOLIDATION,9.99,0.16,3,628,yes,0,
b974a39c-8ee8-4cc4-85f4-0ffde54795fa,28,male,Bachelor,60042,5,RENT,4795,EDUCATION,14.18,0.08,8,633,yes,0,
b975467f-02b4-48d6-874d-1d81cce2175f,32,male,High School,72979,13,MORTGAGE,8000,DEBTCONSOLIDATION,6.97,0.11,8,593,yes,0,
b975700e-3559-4a92-91ad-c28c0640f12a,42,male,Master,85319,16,RENT,12000,MEDICAL,11.01,0.14,12,683,yes,0,
b9765a72-62c4-4389-9185-d566ca806c47,58,female,Associate,34009,33,RENT,3500,HOMEIMPROVEMENT,16,0.1,21,672,no,1,
